filename,length,entropy,mean,variance,min,max,marker
s1528.hex,8244,7.978075735998092,126.30082484230955,5395.369717902847,0,255,|ARCH:arm64|
s1529.hex,311,7.099363937339377,119.2218649517685,5070.757849898161,2,255,|ARCH:arm|
s1530.hex,4141,7.955622157456188,127.44964984303309,5407.505132091832,0,255,|ARCH:x86|
s1531.hex,2113,7.907591961333834,125.48319924278277,5326.990844095181,0,255,|ARCH:x86|
s1532.hex,2093,7.905516794601609,125.08361204013377,5332.890763446238,0,255,|ARCH:x86|
s1533.hex,4173,7.950977947523574,126.30673376467769,5408.021898102375,0,255,|ARCH:x86_64|
s1534.hex,314,7.14386730621393,120.27707006369427,4877.697117530123,0,255,|ARCH:powerpc|
s1535.hex,577,7.5971563565822064,119.28076256499133,4868.9125068708345,0,255,|ARCH:powerpc|
s1536.hex,321,7.238545113347461,119.52959501557632,5321.108937219165,0,255,|ARCH:x86_64|
s1537.hex,567,7.544721293443168,120.02292768959435,5067.338098659675,0,255,|ARCH:mips|
s1538.hex,319,7.187325339597073,113.65517241379311,5056.175764782186,1,255,|ARCH:powerpc|
s1539.hex,312,7.230179012530883,123.46474358974359,5267.966705703485,1,255,|ARCH:x86_64|
s1540.hex,588,7.605477479609884,119.32142857142857,5062.62287414966,0,255,|ARCH:mips|
s1541.hex,4146,7.941514585083584,125.0598166907863,5488.8280669225,0,255,|ARCH:mips|
s1542.hex,8247,7.976685826651346,126.59815690554142,5314.331307382679,0,255,|ARCH:x86_64|
s1543.hex,2112,7.904693597347598,125.29829545454545,5259.701739518768,0,255,|ARCH:powerpc|
s1544.hex,4140,7.957886538892119,127.54444444444445,5575.612275899088,0,255,|ARCH:arm64|
s1545.hex,8250,7.9768358931215815,127.57636363636364,5488.5455019283745,0,255,|ARCH:arm|
s1546.hex,8247,7.97686488410698,127.56238632229902,5418.211186157048,0,255,|ARCH:arm64|
s1547.hex,335,7.198077790444705,112.45373134328358,4858.51054577857,0,253,|ARCH:powerpc|
s1548.hex,306,7.200732349225995,115.12745098039215,4590.274605920799,0,254,|ARCH:arm|
s1549.hex,314,7.295254588230777,118.53503184713375,4761.478072132744,0,255,|ARCH:arm64|
s1550.hex,308,7.203869576471645,126.75974025974025,5167.838379153314,0,254,|ARCH:arm|
s1551.hex,4133,7.958954532443272,126.98548270021776,5466.807435025892,0,255,|ARCH:arm|
s1552.hex,571,7.600759526035473,123.37653239929948,5036.416892354029,0,255,|ARCH:x86_64|
s1553.hex,324,7.265256649839051,114.86728395061728,4930.022509907027,0,255,|ARCH:mips|
s1554.hex,310,7.211718690810084,120.34193548387097,5360.108886576483,0,255,|ARCH:arm64|
s1555.hex,298,7.336711966689689,119.8255033557047,5511.3453898473035,2,255,|ARCH:arm64|
s1556.hex,4150,7.956939816561973,128.35951807228915,5518.718457599071,0,255,|ARCH:arm|
s1557.hex,574,7.5459243783880385,120.7595818815331,5346.6773907659435,0,255,|ARCH:mips|
s1558.hex,303,7.159160793771431,124.74587458745874,5130.862813013975,0,255,|ARCH:x86|
s1559.hex,312,7.264918036447858,125.82692307692308,5315.643121301775,0,254,|ARCH:x86_64|
s1560.hex,4162,7.960464816531174,127.8209995194618,5384.660654647285,0,255,|ARCH:x86|
s1561.hex,572,7.6257071954673075,122.55944055944056,4978.561152134579,0,255,|ARCH:x86_64|
s1562.hex,4151,7.953077085950188,127.67646350277042,5427.3535269776485,0,255,|ARCH:powerpc|
s1563.hex,316,7.287496088634529,118.99367088607595,5314.632871334722,1,255,|ARCH:x86_64|
s1564.hex,2090,7.891211564982601,128.80287081339713,5439.049178361301,0,255,|ARCH:x86_64|
s1565.hex,2108,7.89933053186354,126.542220113852,5378.659033401264,0,255,|ARCH:x86_64|
s1566.hex,303,7.185010493444569,129.1914191419142,5152.240586434881,2,255,|ARCH:x86|
s1567.hex,4150,7.955122258836004,126.70072289156626,5378.081035622006,0,255,|ARCH:x86|
s1568.hex,304,7.213447815981336,121.35197368421052,5047.95177242036,1,255,|ARCH:powerpc|
s1569.hex,2089,7.905878557188832,129.27477261847773,5319.159540697459,0,255,|ARCH:mips|
s1570.hex,8239,7.979299711523914,128.86648865153538,5445.730202393092,0,255,|ARCH:x86_64|
s1571.hex,302,7.183852577493216,119.70198675496688,4823.805227840884,0,255,|ARCH:x86|
s1572.hex,4147,7.957714318704801,127.23076923076923,5431.127599191259,0,255,|ARCH:x86|
s1573.hex,556,7.59937930601092,127.12410071942446,5480.317332824388,0,255,|ARCH:powerpc|
s1574.hex,556,7.624171134479942,123.70143884892086,5152.84971015993,0,255,|ARCH:powerpc|
s1575.hex,2104,7.918718838192334,126.73003802281369,5341.426169960531,0,255,|ARCH:mips|
s1576.hex,553,7.618446103502147,129.01627486437613,5374.489789378337,1,255,|ARCH:arm64|
s1577.hex,4142,7.956437205772314,126.21149203283439,5351.364735147088,0,255,|ARCH:mips|
s1578.hex,580,7.549727421573355,122.11206896551724,5245.806406064209,0,255,|ARCH:powerpc|
s1579.hex,8237,7.975096988968364,126.39541095058881,5422.416795742859,0,255,|ARCH:x86_64|
s1580.hex,566,7.545047517254067,121.93462897526501,5420.728942176828,1,255,|ARCH:x86|
s1581.hex,2090,7.921291524856851,126.45454545454545,5467.188603740757,0,255,|ARCH:x86|
s1582.hex,4165,7.9545372681240245,128.43385354141657,5403.390402557181,0,255,|ARCH:powerpc|
s1583.hex,570,7.579635857750854,126.03333333333333,4995.242748538012,0,255,|ARCH:powerpc|
s1584.hex,306,7.270813536932062,121.62091503267973,5083.60792857448,0,255,|ARCH:arm64|
s1585.hex,2096,7.88461754702979,128.35353053435114,5399.34686730632,0,255,|ARCH:x86_64|
s1586.hex,2106,7.895848108252117,125.63390313390313,5549.734444119772,0,255,|ARCH:arm|
s1587.hex,564,7.614399455956909,119.79964539007092,5501.195673633118,0,255,|ARCH:arm|
s1588.hex,298,7.195437250347039,123.58724832214764,5110.410172965181,0,255,|ARCH:arm|
s1589.hex,2102,7.91549464007923,124.81208372978116,5382.991804506785,0,255,|ARCH:powerpc|
s1590.hex,581,7.572074940104288,118.96213425129088,4952.549340711753,0,254,|ARCH:powerpc|
s1591.hex,568,7.581553895913369,125.91197183098592,5382.99577216822,0,255,|ARCH:powerpc|
s1592.hex,306,7.1647207478905255,119.26143790849673,5294.513349566406,0,254,|ARCH:arm64|
s1593.hex,4147,7.952001395620694,126.4171690378587,5472.879743806247,0,255,|ARCH:x86|
s1594.hex,2105,7.907866182020839,126.57339667458432,5313.361952595618,0,255,|ARCH:arm|
s1595.hex,2104,7.8979608126375735,127.65351711026616,5349.631375462634,0,255,|ARCH:mips|
s1596.hex,320,7.227972979406121,126.2625,4872.79984375,3,255,|ARCH:x86_64|
s1597.hex,4154,7.950573139462129,128.00144439094848,5516.950888621487,0,255,|ARCH:arm64|
s1598.hex,4142,7.961132079930804,126.67189763399324,5390.690755404296,0,255,|ARCH:mips|
s1599.hex,574,7.570350064143519,123.15505226480836,5251.521254962426,0,255,|ARCH:arm64|
s1600.hex,2104,7.903584746762629,127.45532319391636,5316.262262538131,0,255,|ARCH:mips|
s1601.hex,4147,7.94707911243043,126.27224499638292,5333.956989486155,0,255,|ARCH:x86|
s1602.hex,564,7.611194944937262,122.34574468085107,5512.247481892259,1,255,|ARCH:powerpc|
s1603.hex,2107,7.919335058411215,124.95016611295681,5381.993245107669,0,255,|ARCH:mips|
s1604.hex,2088,7.908473685884289,127.5727969348659,5266.1795665066575,0,255,|ARCH:powerpc|
s1605.hex,4151,7.956752231630409,125.32474102625874,5439.890688772971,0,255,|ARCH:powerpc|
s1606.hex,556,7.610872758395026,125.05395683453237,5442.91795196936,0,254,|ARCH:mips|
s1607.hex,319,7.154258736193259,117.09404388714734,4735.8783030827135,0,254,|ARCH:x86_64|
s1608.hex,581,7.540039057326767,117.3407917383821,4857.081795586575,0,255,|ARCH:x86|
s1609.hex,2087,7.906732189804006,125.06995687589841,5286.342973788269,0,255,|ARCH:mips|
s1610.hex,560,7.591030017416068,122.03571428571429,5142.148724489796,0,254,|ARCH:x86|
s1611.hex,558,7.571520920586332,123.77777777777777,5122.796495420152,0,255,|ARCH:x86_64|
s1612.hex,561,7.6499710572643185,128.89661319073085,5276.203214910985,0,255,|ARCH:x86|
s1613.hex,2110,7.899772278680697,125.74597156398104,5413.174332112935,0,255,|ARCH:powerpc|
s1614.hex,566,7.612106257498239,122.52826855123675,5196.019518910213,0,255,|ARCH:mips|
s1615.hex,4144,7.947262143068393,126.38730694980696,5374.073207612345,0,255,|ARCH:x86|
s1616.hex,306,7.218927762606618,123.4673202614379,5126.712984322269,0,255,|ARCH:arm|
s1617.hex,4156,7.956961034920676,126.88474494706449,5470.4653014508285,0,255,|ARCH:x86_64|
s1618.hex,4152,7.95656374812844,127.70062620423892,5490.52381463677,0,255,|ARCH:arm|
s1619.hex,4153,7.935308110477139,128.3062846135324,5563.289286292219,0,255,|ARCH:mips|
s1620.hex,314,7.223578672859195,118.89490445859873,4505.469846646923,0,255,|ARCH:arm64|
s1621.hex,315,7.179409061507741,120.65079365079364,4589.979642227261,1,254,|ARCH:arm64|
s1622.hex,4167,7.951396984997508,126.59683225341972,5388.558358095931,0,255,|ARCH:powerpc|
s1623.hex,562,7.618350060811192,120.54804270462634,5336.308190119173,0,254,|ARCH:mips|
s1624.hex,4167,7.95399751506457,128.3911687065035,5445.813389730837,0,255,|ARCH:powerpc|
s1625.hex,2093,7.908111233004194,122.09555661729574,5480.523119291229,0,255,|ARCH:mips|
s1626.hex,572,7.583091156491547,124.1048951048951,5078.793192821165,0,255,|ARCH:x86_64|
s1627.hex,2103,7.9027618129792865,125.98668568711365,5439.871434711954,0,255,|ARCH:arm64|
s1628.hex,4152,7.951442066981061,125.50963391136801,5537.694030501817,0,255,|ARCH:mips|
s1629.hex,312,7.260316302206896,118.81089743589743,4988.33924022025,0,253,|ARCH:mips|
s1630.hex,8226,7.975665359990192,126.69608558230003,5430.568467536561,0,255,|ARCH:arm|
s1631.hex,338,7.177044063632485,114.54437869822485,4929.466965442386,1,255,|ARCH:mips|
s1632.hex,564,7.5839542811755445,121.08156028368795,4803.135191891756,0,255,|ARCH:mips|
s1633.hex,2112,7.920064690326522,129.0785984848485,5408.339466217573,0,255,|ARCH:mips|
s1634.hex,559,7.5598118373172145,120.43649373881932,5029.820206668565,0,255,|ARCH:arm|
s1635.hex,322,7.179421771161657,116.12732919254658,4852.396830754986,0,254,|ARCH:arm|
s1636.hex,312,7.128657948297845,120.5224358974359,5398.672573553583,0,255,|ARCH:arm|
s1637.hex,4155,7.956190594629041,126.20842358604091,5300.918292460768,0,255,|ARCH:x86|
s1638.hex,550,7.582036262779568,127.68909090909091,5718.261517355371,0,255,|ARCH:arm64|
s1639.hex,313,7.281790693711134,118.58785942492013,5174.6895650665,0,255,|ARCH:powerpc|
s1640.hex,325,7.160926794171268,113.39076923076924,4624.354991715976,1,255,|ARCH:arm64|
s1641.hex,2103,7.903264088800651,128.56871136471707,5281.449273042225,0,255,|ARCH:x86_64|
s1642.hex,304,7.146948660154944,121.75986842105263,5038.031152614266,0,254,|ARCH:mips|
s1643.hex,314,7.320650029157647,119.671974522293,4941.0166031076305,1,255,|ARCH:arm|
s1644.hex,4136,7.957966519390439,128.6987427466151,5480.701313699778,0,255,|ARCH:powerpc|
s1645.hex,4156,7.959179508476185,125.9162656400385,5408.410697892862,0,255,|ARCH:arm|
s1646.hex,551,7.552723156147167,124.80943738656987,5423.882016198893,0,255,|ARCH:arm|
s1647.hex,549,7.578807224943288,122.70127504553734,5563.225881798667,0,255,|ARCH:x86|
s1648.hex,4147,7.953609213838286,124.3332529539426,5402.511078952894,0,255,|ARCH:x86_64|
s1649.hex,8252,7.972991154345916,128.12045564711585,5608.139877252395,0,255,|ARCH:arm64|
s1650.hex,569,7.596542003798971,118.44288224956064,5090.960270075766,0,255,|ARCH:mips|
s1651.hex,8241,7.978968501544395,126.86251668486834,5437.939719864574,0,255,|ARCH:arm64|
s1652.hex,309,7.133594925939044,119.48220064724919,5085.447094186277,1,255,|ARCH:mips|
s1653.hex,308,7.155451477567693,120.5487012987013,4918.858017793895,0,255,|ARCH:arm64|
s1654.hex,571,7.570889576851358,123.94570928196147,5002.905984216709,0,255,|ARCH:x86_64|
s1655.hex,4146,7.952715311552487,125.62928123492523,5544.542982454916,0,255,|ARCH:arm64|
s1656.hex,304,7.16628105141674,125.75986842105263,5034.004836824793,0,253,|ARCH:arm|
s1657.hex,4133,7.953003267514785,128.75102830873456,5408.640408451412,0,255,|ARCH:arm64|
s1658.hex,299,7.194697746337907,122.72909698996655,5144.705875773202,0,255,|ARCH:x86|
s1659.hex,8241,7.973582681318275,127.38854507948065,5414.980691500486,0,255,|ARCH:x86_64|
s1660.hex,563,7.566025227843187,121.29662522202487,5244.791231950127,1,255,|ARCH:x86_64|
s1661.hex,8235,7.97959467668632,128.14401942926534,5437.153271761615,0,255,|ARCH:x86_64|
s1662.hex,573,7.6299433109571835,122.24956369982549,5533.733529478054,0,255,|ARCH:mips|
s1663.hex,563,7.691510329008243,121.58792184724689,5186.0149162851885,0,255,|ARCH:x86|
s1664.hex,8231,7.976498938446141,127.26011420240555,5491.676843092291,0,255,|ARCH:mips|
s1665.hex,556,7.5679748889802365,121.0341726618705,5072.561781869468,1,255,|ARCH:arm|
s1666.hex,310,7.15555769231261,123.31290322580645,4985.247252861603,0,255,|ARCH:x86|
s1667.hex,4150,7.956006100397991,125.92120481927711,5497.785839512266,0,255,|ARCH:arm|
s1668.hex,301,7.268563769688195,119.1029900332226,5219.1289279367775,0,255,|ARCH:x86_64|
s1669.hex,557,7.625097906693415,124.7019748653501,5692.790893765975,0,255,|ARCH:x86_64|
s1670.hex,2112,7.923661458322582,125.43323863636364,5356.19724746578,0,255,|ARCH:x86_64|
s1671.hex,553,7.622022286461965,123.95840867992767,5350.260476310377,0,255,|ARCH:x86|
s1672.hex,552,7.626572279693152,125.53623188405797,5395.886368409998,0,255,|ARCH:arm|
s1673.hex,2102,7.905974479805636,123.04043767840152,5297.370867172853,0,255,|ARCH:powerpc|
s1674.hex,571,7.52022139671812,124.58844133099825,5472.767572176505,0,255,|ARCH:powerpc|
s1675.hex,4142,7.954267838870748,127.19869628198937,5337.734783428277,0,255,|ARCH:arm|
s1676.hex,306,7.14671494722279,124.30065359477125,4819.635097612029,3,255,|ARCH:x86_64|
s1677.hex,301,7.215579261707882,118.91362126245848,5229.554000507721,0,255,|ARCH:x86_64|
s1678.hex,294,7.294171781836251,118.49319727891157,5032.889409505299,0,255,|ARCH:x86_64|
s1679.hex,573,7.61925274024327,124.85689354275742,4991.9760301404995,0,254,|ARCH:x86_64|
s1680.hex,567,7.588231845081877,121.14991181657848,5456.50133597106,0,255,|ARCH:x86_64|
s1681.hex,555,7.58718081055696,123.82702702702703,5219.890801071341,1,255,|ARCH:mips|
s1682.hex,575,7.632928502080837,128.27652173913043,4823.608753119092,1,255,|ARCH:mips|
s1683.hex,310,7.25433217014556,116.19677419354839,4845.016118626431,0,252,|ARCH:arm|
s1684.hex,315,7.126535975691698,120.47301587301587,5056.769906777526,3,255,|ARCH:arm|
s1685.hex,576,7.605259960501612,119.54166666666667,4922.824652777777,1,255,|ARCH:arm|
s1686.hex,4167,7.956667272399601,127.95416366690665,5419.484580096084,0,255,|ARCH:powerpc|
s1687.hex,559,7.664631616528755,122.5098389982111,5318.3822824427725,0,255,|ARCH:arm|
s1688.hex,2096,7.911927553083837,124.61259541984732,5455.954879523338,0,255,|ARCH:arm64|
s1689.hex,551,7.558090719639391,120.33393829401089,5204.854002457172,0,255,|ARCH:arm64|
s1690.hex,317,7.177585335110196,113.5173501577287,4956.558847237011,0,253,|ARCH:arm64|
s1691.hex,2098,7.895840931766647,123.93660629170638,5336.494074660056,0,255,|ARCH:powerpc|
s1692.hex,8232,7.975441259237286,127.7518221574344,5505.941444687517,0,255,|ARCH:x86_64|
s1693.hex,8243,7.979249360207789,127.66104573577582,5418.583156834376,0,255,|ARCH:mips|
s1694.hex,298,7.314597569153506,124.62080536912751,4798.987083915139,0,255,|ARCH:mips|
s1695.hex,306,7.251365560249928,124.67320261437908,4764.631765560254,0,254,|ARCH:arm64|
s1696.hex,576,7.6186956409236055,120.36458333333333,4931.023328993056,0,255,|ARCH:arm64|
s1697.hex,576,7.582998566350409,118.35763888888889,5124.729733314043,0,255,|ARCH:arm64|
s1698.hex,4149,7.957653757966105,127.45721860689322,5425.180924633098,0,255,|ARCH:powerpc|
s1699.hex,559,7.570984898200318,123.78354203935599,5046.151714824262,0,255,|ARCH:x86_64|
s1700.hex,4158,7.953808834246187,124.18085618085618,5370.212120286675,0,255,|ARCH:arm|
s1701.hex,560,7.55091992905169,125.82142857142857,5286.289540816327,0,255,|ARCH:arm|
s1702.hex,318,7.204603367569713,122.69182389937107,5107.527669000435,1,254,|ARCH:powerpc|
s1703.hex,584,7.619792798543979,121.86130136986301,5283.732475018765,0,255,|ARCH:arm64|
s1704.hex,571,7.577438619945891,121.6059544658494,4937.338598519818,0,255,|ARCH:arm|
s1705.hex,4138,7.950621732369152,127.47124214596424,5416.082909090229,0,255,|ARCH:arm|
s1706.hex,303,7.26498565042579,117.92409240924093,4966.089947608622,2,255,|ARCH:powerpc|
s1707.hex,8254,7.978485276266029,126.7792585413133,5434.770754671949,0,255,|ARCH:x86_64|
s1708.hex,579,7.558561040055878,124.75129533678756,5389.39928588687,0,255,|ARCH:mips|
s1709.hex,316,7.284819979085804,120.65189873417721,4920.176293863163,0,255,|ARCH:x86|
s1710.hex,4155,7.956042289486256,126.9942238267148,5379.458450390335,0,255,|ARCH:arm64|
s1711.hex,317,7.209820310926858,120.83596214511041,4688.717571077431,0,254,|ARCH:x86_64|
s1712.hex,558,7.597351470966023,122.24731182795699,5278.619840443982,0,255,|ARCH:arm64|
s1713.hex,306,7.195798443983096,123.94444444444444,5081.2354756717505,1,255,|ARCH:x86_64|
s1714.hex,4158,7.955979044996365,126.56758056758056,5320.675928297381,0,255,|ARCH:x86_64|
s1715.hex,323,7.23748466590569,121.48916408668731,4839.977436762549,0,255,|ARCH:arm64|
s1716.hex,4139,7.951400287831136,127.73399371828944,5507.041828239632,0,255,|ARCH:x86_64|
s1717.hex,8244,7.9763097378101815,126.95293546821931,5555.977649073468,0,255,|ARCH:powerpc|
s1718.hex,332,7.129856311455406,114.27710843373494,5029.983451879809,0,255,|ARCH:mips|
s1719.hex,309,7.185991782202291,118.16828478964402,4713.635110650286,1,255,|ARCH:powerpc|
s1720.hex,4141,7.958989795168298,125.53513644047331,5345.661950651513,0,255,|ARCH:powerpc|
s1721.hex,4147,7.959781981416741,126.48565227875572,5431.6069197758825,0,255,|ARCH:arm|
s1722.hex,570,7.580806770090324,124.8157894736842,5166.0029085872575,0,255,|ARCH:mips|
s1723.hex,8254,7.974601466822374,127.6287860431306,5366.164356728393,0,255,|ARCH:x86_64|
s1724.hex,307,7.226965213652492,122.55374592833876,5183.5239843393565,0,255,|ARCH:x86_64|
s1725.hex,4146,7.9489934976099486,127.42981186685962,5429.370978112218,0,255,|ARCH:mips|
s1726.hex,2094,7.91183099338829,126.19914040114614,5455.277917121643,0,255,|ARCH:x86|
s1727.hex,4146,7.959707432993251,127.17004341534009,5464.582035550455,0,255,|ARCH:x86|
s1728.hex,559,7.557754264384952,125.2128801431127,5327.133572921233,0,255,|ARCH:x86|
s1729.hex,8258,7.977084237878683,127.23976749818358,5385.397343225187,0,255,|ARCH:x86_64|
s1730.hex,4148,7.948444424161362,127.2119093539055,5498.414834059286,0,255,|ARCH:x86|
s1731.hex,303,7.193825788702183,123.85808580858085,5235.672929669205,1,255,|ARCH:powerpc|
s1732.hex,8243,7.974522736779727,127.18949411621982,5256.673057162498,0,255,|ARCH:arm64|
s1733.hex,578,7.5982688244462295,122.01557093425606,5063.115674501024,0,255,|ARCH:x86_64|
s1734.hex,575,7.551909790301462,119.43652173913044,5005.056405293005,0,254,|ARCH:mips|
s1735.hex,8262,7.978940383131137,126.74473493100945,5412.684174046175,0,255,|ARCH:powerpc|
s1736.hex,8239,7.97974044921396,127.41000121373953,5326.574464850101,0,255,|ARCH:arm|
s1737.hex,8240,7.980136621262673,126.83944174757282,5521.571187066995,0,255,|ARCH:x86|
s1738.hex,4153,7.948921014270198,129.7700457500602,5559.095929133472,0,255,|ARCH:x86_64|
s1739.hex,551,7.60457675700401,124.01451905626135,5381.71666759991,0,255,|ARCH:arm|
s1740.hex,4145,7.955015338971234,128.16091676718938,5365.097628110081,0,255,|ARCH:x86|
s1741.hex,581,7.573791255397632,123.06712564543889,4944.943859035848,0,255,|ARCH:arm64|
s1742.hex,559,7.673437392022857,125.57960644007156,5314.043305032946,0,255,|ARCH:arm|
s1743.hex,563,7.5310643794728485,120.38898756660745,5283.92151282933,0,255,|ARCH:x86|
s1744.hex,8257,7.980854551508253,127.21000363328085,5480.345870618856,0,255,|ARCH:arm|
s1745.hex,2091,7.899937889946917,125.40937350549976,5512.269524762933,0,255,|ARCH:arm|
s1746.hex,4159,7.958745922592995,128.16590526568888,5345.542083521682,0,255,|ARCH:x86_64|
s1747.hex,310,7.216505605182227,120.36129032258064,4743.121082206035,0,254,|ARCH:arm64|
s1748.hex,329,7.233291002054884,120.71428571428571,4805.687364307425,4,255,|ARCH:arm64|
s1749.hex,306,7.223870635047747,123.65359477124183,5066.96497073775,2,255,|ARCH:arm|
s1750.hex,8258,7.9788814612225,126.8479050617583,5430.914866645383,0,255,|ARCH:x86_64|
s1751.hex,8244,7.977473278438418,127.25254730713246,5472.546117965375,0,255,|ARCH:x86|
s1752.hex,573,7.572054372364502,124.66492146596859,5330.180916093309,2,254,|ARCH:arm|
s1753.hex,8243,7.980062117961975,126.76598325852238,5429.979083065108,0,255,|ARCH:x86|
s1754.hex,4145,7.957636833925877,128.82316043425814,5441.9120329549605,0,255,|ARCH:mips|
s1755.hex,4140,7.957646979071344,126.2963768115942,5492.326411993279,0,255,|ARCH:x86_64|
s1756.hex,2115,7.912567797955301,124.73333333333333,5334.466004728132,0,255,|ARCH:x86_64|
s1757.hex,316,7.216905878234349,116.07594936708861,4752.975244351866,0,254,|ARCH:mips|
s1758.hex,561,7.615798011673071,126.4741532976827,5566.616533374005,0,255,|ARCH:mips|
s1759.hex,581,7.576576153962572,122.3184165232358,5001.5354439642015,0,255,|ARCH:mips|
s1760.hex,556,7.580239758376863,121.71402877697842,5137.071098157445,0,255,|ARCH:x86|
s1761.hex,4144,7.948586809084296,128.03836872586874,5394.621356026203,0,255,|ARCH:arm64|
s1762.hex,304,7.2330170714588276,117.4407894736842,4816.976757271468,0,255,|ARCH:powerpc|
s1763.hex,306,7.204687181232522,122.06535947712419,5313.531675851168,1,255,|ARCH:arm64|
s1764.hex,316,7.218589640815487,121.27215189873418,4660.084161192117,0,255,|ARCH:arm64|
s1765.hex,2095,7.915752052209777,125.41193317422434,5401.582578363075,0,255,|ARCH:mips|
s1766.hex,567,7.638524713767302,125.82186948853615,5097.246929132879,0,255,|ARCH:x86_64|
s1767.hex,305,7.162806162468959,124.97049180327869,5197.320440741736,0,254,|ARCH:x86_64|
s1768.hex,4140,7.954754845926843,128.91835748792272,5431.0996146934585,0,255,|ARCH:powerpc|
s1769.hex,316,7.2212128098765955,115.72151898734177,4498.827511616729,1,254,|ARCH:arm64|
s1770.hex,303,7.208485929373764,115.93399339933994,4886.385082072564,0,253,|ARCH:x86|
s1771.hex,575,7.65120746475935,120.10782608695652,5308.165764839319,0,255,|ARCH:arm|
s1772.hex,4160,7.956021062848859,127.08581730769231,5493.97652962047,0,255,|ARCH:x86_64|
s1773.hex,566,7.605465930502102,120.51943462897526,5421.1754173482,0,255,|ARCH:arm64|
s1774.hex,4150,7.957543075334568,127.50385542168675,5405.160828509218,0,255,|ARCH:arm|
s1775.hex,586,7.5705650650112855,121.07337883959045,5206.556048992999,2,255,|ARCH:arm64|
s1776.hex,4140,7.952272518857073,124.70772946859903,5436.43438469976,0,255,|ARCH:mips|
s1777.hex,4149,7.949194034925749,127.45577247529525,5403.679232164189,0,255,|ARCH:arm|
s1778.hex,4138,7.958612538106852,125.70009666505558,5571.405224736911,0,255,|ARCH:x86|
s1779.hex,315,7.213511678718995,119.36825396825397,5003.032642983119,0,254,|ARCH:x86_64|
s1780.hex,2099,7.898121178980428,126.80562172463078,5511.675413846427,0,255,|ARCH:arm64|
s1781.hex,581,7.5390601327335895,122.13769363166953,5388.872606728857,2,254,|ARCH:powerpc|
s1782.hex,2118,7.902151415537218,126.4438149197356,5370.581120857152,0,255,|ARCH:powerpc|
s1783.hex,2102,7.9079817578013785,124.99000951474785,5283.373354043678,0,255,|ARCH:mips|
s1784.hex,317,7.101378010564203,122.34700315457414,4907.387475246046,1,252,|ARCH:x86_64|
s1785.hex,4162,7.952944899361802,127.92359442575685,5448.795699910474,0,255,|ARCH:arm64|
s1786.hex,580,7.6857281447493255,119.54655172413793,5105.2823156956,0,255,|ARCH:arm64|
s1787.hex,2101,7.919710986476912,125.36078058067586,5393.029285254568,0,255,|ARCH:powerpc|
s1788.hex,573,7.517259701415813,118.54450261780104,4950.551684438475,0,254,|ARCH:x86_64|
s1789.hex,323,7.24945972655185,115.84210526315789,4678.516864917712,0,255,|ARCH:x86|
s1790.hex,4154,7.963352523623452,128.3608570052961,5478.189714816818,0,255,|ARCH:arm|
s1791.hex,303,7.2222083285825205,118.03630363036304,4923.955777755994,2,255,|ARCH:arm64|
s1792.hex,314,7.134126382564371,118.81528662420382,4936.392632561159,0,255,|ARCH:x86|
s1793.hex,308,7.202905769823362,125.11688311688312,4801.778546129195,1,255,|ARCH:x86_64|
s1794.hex,312,7.256274235127281,119.66346153846153,4824.063023915188,0,254,|ARCH:mips|
s1795.hex,572,7.598245510513222,122.84965034965035,5208.050821556067,1,255,|ARCH:mips|
s1796.hex,2121,7.910362673876598,126.56907119283358,5424.606379571075,0,255,|ARCH:arm64|
s1797.hex,565,7.589234914646061,121.30265486725663,5184.625214190618,0,255,|ARCH:powerpc|
s1798.hex,2111,7.918424615137164,123.4197063003316,5512.119441126436,0,255,|ARCH:arm64|
s1799.hex,8266,7.980511333188827,128.15739172513912,5441.24174127336,0,255,|ARCH:mips|
s1800.hex,4139,7.958119432806937,127.78352258999759,5473.183869591843,0,255,|ARCH:mips|
s1801.hex,570,7.629505761458419,124.83508771929824,5188.7096460449375,0,254,|ARCH:arm64|
s1802.hex,2108,7.906016212161751,125.95208728652752,5425.558899817808,0,255,|ARCH:powerpc|
s1803.hex,4157,7.955232421460967,126.96632186673081,5414.36980636549,0,255,|ARCH:x86_64|
s1804.hex,8235,7.9747895065900725,126.85391621129327,5426.993231475675,0,255,|ARCH:arm|
s1805.hex,4142,7.967394335117103,128.05311443746982,5488.510940324422,0,255,|ARCH:mips|
s1806.hex,8240,7.979942019586319,127.13956310679612,5433.116687187765,0,255,|ARCH:x86_64|
s1807.hex,4151,7.952247096743174,127.01975427607805,5316.446249132585,0,255,|ARCH:x86_64|
s1808.hex,2108,7.902763013203071,126.52656546489564,5503.063336021806,0,255,|ARCH:powerpc|
s1809.hex,2105,7.915119174303942,127.1938242280285,5299.964332406159,0,255,|ARCH:mips|
s1810.hex,310,7.218282993725695,117.58387096774193,4379.675223725286,0,255,|ARCH:arm|
s1811.hex,302,7.173714964685951,120.10264900662251,4658.2378075523,1,255,|ARCH:x86|
s1812.hex,326,7.159491068772679,118.37730061349693,4755.277889645828,0,254,|ARCH:x86|
s1813.hex,2108,7.896200802235429,124.57210626185959,5365.276109984913,0,255,|ARCH:arm64|
s1814.hex,2107,7.9014151512174085,125.85192216421453,5312.512482067032,0,255,|ARCH:x86_64|
s1815.hex,2111,7.9168621940619905,125.26101373756514,5378.652383434676,0,255,|ARCH:powerpc|
